Order_ID,Order_Date,Ship_Date,Region,State,City,Segment,Category,Sub_Category,Product,Quantity,Discount,Sales,Profit
ORD-2025-02819,2024-04-02,2024-04-03,East,West Bengal,Siliguri,Corporate,Technology,Computers,Laptop Air,3,0.212,31358.26,6505.03
ORD-2025-03509,2024-04-03,2024-04-05,South,Telangana,Hyderabad,Home Office,Furniture,Tables,Conference Table,5,0.053,28621.0,1568.33
ORD-2025-03161,2024-04-03,2024-04-04,North,Uttar Pradesh,Noida,Home Office,Office Supplies,Paper,Copy Paper,1,0.0,171.69,38.78
ORD-2025-01803,2024-04-03,2024-04-06,Central,Jharkhand,Ranchi,Corporate,Office Supplies,Art,Markers Set,7,0.008,1383.9,479.86
ORD-2025-00221,2024-04-03,2024-04-09,East,Odisha,Cuttack,Consumer,Furniture,Tables,Office Table,5,0.114,26101.38,-915.19
ORD-2025-02695,2024-04-03,2024-04-10,South,Tamil Nadu,Coimbatore,Consumer,Technology,Phones,Smartphone B,6,0.034,48615.06,2684.21
ORD-2025-05939,2024-04-03,2024-04-08,North,Punjab,Ludhiana,Corporate,Office Supplies,Art,Stapler,7,0.071,1307.03,91.12
ORD-2025-02905,2024-04-03,2024-04-08,North,Haryana,Faridabad,Corporate,Technology,Accessories,Charger Y,2,0.0,6816.9,603.57
ORD-2024-00758,2024-04-03,2024-04-08,South,Tamil Nadu,Chennai,Corporate,Office Supplies,Paper,Copy Paper,7,0.111,950.1,147.63
ORD-2025-02693,2024-04-03,2024-04-07,South,Karnataka,Mysuru,Corporate,Office Supplies,Binders,Sheet Protectors,7,0.0,1945.9,-103.37
ORD-2025-02547,2024-04-03,2024-04-04,Central,Madhya Pradesh,Bhopal,Corporate,Office Supplies,Paper,Copy Paper,2,0.063,227.25,73.48
ORD-2025-02815,2024-04-03,2024-04-04,Central,Jharkhand,Ranchi,Consumer,Furniture,Chairs,Ergo Chair,1,0.059,3485.19,523.09
ORD-2024-03344,2024-04-03,2024-04-05,West,Maharashtra,Mumbai,Consumer,Furniture,Tables,Side Table,1,0.124,4265.85,119.81
ORD-2024-00018,2024-04-03,2024-04-08,North,Punjab,Ludhiana,Consumer,Technology,Phones,Smartphone A,2,0.022,17358.61,2349.39
ORD-2024-01004,2024-04-03,2024-04-09,North,Haryana,Faridabad,Consumer,Technology,Phones,Smartphone B,3,0.159,22472.5,6749.92
ORD-2024-00074,2024-04-04,2024-04-11,North,Haryana,Gurugram,Consumer,Technology,Computers,Laptop Air,1,0.079,9449.46,963.49
ORD-2024-00944,2024-04-04,2024-04-11,East,Odisha,Bhubaneswar,Corporate,Technology,Accessories,Headphones X,3,0.072,8228.18,2051.03
ORD-2024-04140,2024-04-04,2024-04-07,West,Rajasthan,Jaipur,Consumer,Office Supplies,Storage,Storage Box,5,0.08,1879.72,330.3
ORD-2025-05655,2024-04-04,2024-04-09,East,Bihar,Patna,Consumer,Office Supplies,Storage,Storage Box,2,0.0,862.8,286.9
ORD-2024-00704,2024-04-04,2024-04-09,West,Rajasthan,Jaipur,Corporate,Furniture,Bookcases,Wood Bookcase,5,0.144,20705.07,1857.66
ORD-2025-02003,2024-04-04,2024-04-10,South,Telangana,Hyderabad,Corporate,Furniture,Bookcases,Metal Bookcase,3,0.151,16330.03,2215.94
ORD-2025-02101,2024-04-04,2024-04-05,South,Tamil Nadu,Chennai,Consumer,Office Supplies,Storage,Storage Box,4,0.141,1372.01,543.11
ORD-2024-03940,2024-04-05,2024-04-11,South,Kerala,Kochi,Consumer,Technology,Accessories,Charger Y,5,0.051,19952.0,5859.69
ORD-2025-03283,2024-04-05,2024-04-06,North,Delhi,New Delhi,Home Office,Technology,Phones,Feature Phone C,2,0.005,14355.16,3097.23
ORD-2025-04113,2024-04-05,2024-04-12,West,Goa,Panaji,Consumer,Office Supplies,Storage,Desk Organizer,4,0.0,1527.68,319.55
ORD-2024-03098,2024-04-05,2024-04-11,Central,Madhya Pradesh,Indore,Consumer,Technology,Phones,Feature Phone C,1,0.126,9520.27,926.62
ORD-2025-04199,2024-04-05,2024-04-11,West,Maharashtra,Nagpur,Consumer,Office Supplies,Paper,Copy Paper,1,0.091,175.38,31.57
ORD-2024-03018,2024-04-05,2024-04-07,West,Goa,Panaji,Consumer,Office Supplies,Art,Pen Pack,4,0.094,731.45,153.57
ORD-2024-01774,2024-04-05,2024-04-12,South,Kerala,Kochi,Corporate,Technology,Phones,Smartphone A,1,0.063,7683.72,692.73
ORD-2024-05878,2024-04-05,2024-04-06,North,Uttar Pradesh,Noida,Corporate,Technology,Accessories,Powerbank Z,6,0.099,20896.78,3804.68
ORD-2024-00434,2024-04-05,2024-04-08,South,Kerala,Thiruvananthapuram,Consumer,Furniture,Tables,Office Table,6,0.064,36529.8,3937.55
ORD-2024-02082,2024-04-05,2024-04-09,Central,Madhya Pradesh,Bhopal,Consumer,Technology,Computers,Laptop Pro,1,0.081,12476.18,2497.23
ORD-2024-03534,2024-04-06,2024-04-12,South,Telangana,Hyderabad,Corporate,Office Supplies,Binders,File Folder,4,0.123,942.7,81.11
ORD-2024-02428,2024-04-06,2024-04-09,West,Gujarat,Vadodara,Consumer,Furniture,Tables,Side Table,1,0.054,5647.98,1205.86
ORD-2024-00414,2024-04-06,2024-04-10,Central,Jharkhand,Ranchi,Consumer,Furniture,Tables,Conference Table,4,0.004,25214.13,3247.11
ORD-2025-01643,2024-04-06,2024-04-07,West,Maharashtra,Mumbai,Home Office,Furniture,Tables,Office Table,2,0.161,7535.44,403.23
ORD-2024-05988,2024-04-06,2024-04-13,Central,Madhya Pradesh,Indore,Consumer,Technology,Phones,Feature Phone C,1,0.132,8625.03,-252.79
ORD-2025-00443,2024-04-06,2024-04-11,East,Odisha,Bhubaneswar,Consumer,Office Supplies,Storage,Storage Box,3,0.185,918.53,113.8
ORD-2024-04016,2024-04-06,2024-04-12,South,Telangana,Hyderabad,Home Office,Furniture,Tables,Office Table,1,0.045,5850.76,1663.72
ORD-2024-01924,2024-04-06,2024-04-09,South,Kerala,Thiruvananthapuram,Home Office,Office Supplies,Art,Markers Set,3,0.028,627.12,65.85
ORD-2025-00669,2024-04-06,2024-04-11,North,Delhi,New Delhi,Corporate,Furniture,Bookcases,Wood Bookcase,2,0.093,10331.18,2292.0
ORD-2025-00947,2024-04-07,2024-04-09,Central,Chhattisgarh,Raipur,Home Office,Furniture,Chairs,Ergo Chair,6,0.041,29422.57,2289.64
ORD-2024-04752,2024-04-07,2024-04-11,South,Kerala,Kochi,Consumer,Technology,Accessories,Headphones X,2,0.125,6800.68,1183.59
ORD-2025-01893,2024-04-07,2024-04-14,South,Karnataka,Mysuru,Consumer,Office Supplies,Storage,Storage Box,6,0.169,1716.34,291.88
ORD-2025-02757,2024-04-07,2024-04-10,North,Uttar Pradesh,Kanpur,Consumer,Furniture,Tables,Office Table,4,0.153,27095.42,5969.83
ORD-2025-04651,2024-04-07,2024-04-13,Central,Madhya Pradesh,Indore,Corporate,Office Supplies,Paper,Copy Paper,7,0.039,1290.69,158.52
ORD-2024-04298,2024-04-07,2024-04-09,South,Karnataka,Mysuru,Home Office,Furniture,Tables,Conference Table,5,0.032,33927.31,3001.09
ORD-2025-03523,2024-04-07,2024-04-13,West,Maharashtra,Pune,Corporate,Office Supplies,Storage,Storage Box,3,0.056,1150.78,139.71
ORD-2025-03265,2024-04-08,2024-04-11,East,Assam,Guwahati,Consumer,Technology,Computers,Laptop Pro,4,0.18,39868.2,5962.14
ORD-2025-05225,2024-04-08,2024-04-13,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Art,Pen Pack,3,0.094,472.27,100.75
ORD-2024-05554,2024-04-08,2024-04-10,South,Karnataka,Mysuru,Corporate,Furniture,Chairs,Visitor Chair,7,0.104,34886.8,-1886.9
ORD-2024-01356,2024-04-08,2024-04-15,South,Kerala,Kochi,Home Office,Office Supplies,Paper,Copy Paper,7,0.158,913.26,221.74
ORD-2024-03304,2024-04-08,2024-04-14,East,Bihar,Patna,Corporate,Furniture,Tables,Conference Table,4,0.025,20689.65,4728.09
ORD-2024-00604,2024-04-08,2024-04-12,Central,Chhattisgarh,Raipur,Home Office,Office Supplies,Art,Pen Pack,2,0.05,440.24,86.85
ORD-2025-01817,2024-04-08,2024-04-15,West,Maharashtra,Pune,Consumer,Office Supplies,Binders,Ring Binder,1,0.066,214.49,58.94
ORD-2024-03602,2024-04-08,2024-04-10,South,Kerala,Thiruvananthapuram,Corporate,Furniture,Tables,Side Table,4,0.0,30386.92,1026.57
ORD-2025-02477,2024-04-08,2024-04-09,Central,Jharkhand,Ranchi,Consumer,Furniture,Bookcases,Metal Bookcase,4,0.0,26392.83,4459.25
ORD-2024-02204,2024-04-08,2024-04-10,South,Kerala,Thiruvananthapuram,Corporate,Technology,Phones,Smartphone A,4,0.0,38495.65,3875.78
ORD-2024-01340,2024-04-09,2024-04-11,North,Haryana,Gurugram,Consumer,Furniture,Bookcases,Wood Bookcase,6,0.159,33222.65,823.45
ORD-2025-04469,2024-04-09,2024-04-12,South,Tamil Nadu,Coimbatore,Consumer,Furniture,Tables,Conference Table,7,0.103,40768.83,5969.4
ORD-2024-05450,2024-04-09,2024-04-14,North,Haryana,Faridabad,Home Office,Office Supplies,Art,Stapler,4,0.0,777.63,155.11
ORD-2024-00822,2024-04-09,2024-04-13,West,Gujarat,Surat,Home Office,Office Supplies,Binders,Sheet Protectors,7,0.12,1769.11,449.53
ORD-2025-02723,2024-04-09,2024-04-14,Central,Madhya Pradesh,Indore,Consumer,Office Supplies,Art,Stapler,4,0.154,687.53,230.34
ORD-2025-04831,2024-04-10,2024-04-12,Central,Chhattisgarh,Raipur,Home Office,Furniture,Bookcases,Metal Bookcase,2,0.087,9636.04,568.44
ORD-2025-02375,2024-04-10,2024-04-17,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Paper,Envelopes,7,0.145,719.38,94.62
ORD-2025-02231,2024-04-10,2024-04-16,South,Karnataka,Bengaluru,Corporate,Office Supplies,Art,Pen Pack,4,0.14,616.61,135.46
ORD-2024-01526,2024-04-10,2024-04-12,Central,Chhattisgarh,Raipur,Corporate,Technology,Phones,Feature Phone C,2,0.0,21035.75,2611.76
ORD-2024-01834,2024-04-10,2024-04-12,North,Uttar Pradesh,Noida,Consumer,Furniture,Chairs,Visitor Chair,1,0.213,4361.66,437.62
ORD-2025-05083,2024-04-10,2024-04-13,North,Uttar Pradesh,Kanpur,Home Office,Furniture,Tables,Office Table,1,0.23,3633.77,712.7
ORD-2025-05153,2024-04-10,2024-04-11,South,Tamil Nadu,Coimbatore,Corporate,Furniture,Chairs,Ergo Chair,3,0.133,11674.9,1199.43
ORD-2025-00681,2024-04-10,2024-04-13,Central,Jharkhand,Ranchi,Home Office,Office Supplies,Binders,File Folder,4,0.129,771.13,73.48
ORD-2025-02207,2024-04-10,2024-04-11,West,Maharashtra,Nagpur,Corporate,Office Supplies,Storage,Desk Organizer,2,0.122,589.88,114.88
ORD-2024-00720,2024-04-11,2024-04-17,North,Haryana,Faridabad,Corporate,Technology,Phones,Smartphone B,1,0.06,10795.27,2828.73
ORD-2024-03884,2024-04-11,2024-04-14,North,Haryana,Gurugram,Consumer,Technology,Phones,Feature Phone C,5,0.017,36314.06,5141.59
ORD-2024-05422,2024-04-11,2024-04-17,West,Maharashtra,Mumbai,Consumer,Office Supplies,Binders,Sheet Protectors,1,0.165,228.1,37.26
ORD-2024-04662,2024-04-11,2024-04-13,North,Punjab,Amritsar,Home Office,Office Supplies,Storage,Label Maker,2,0.071,603.38,157.22
ORD-2024-02732,2024-04-11,2024-04-16,South,Kerala,Thiruvananthapuram,Consumer,Furniture,Chairs,Ergo Chair,1,0.032,4570.25,709.12
ORD-2025-02105,2024-04-11,2024-04-17,East,Assam,Guwahati,Corporate,Office Supplies,Paper,Envelopes,7,0.096,970.47,172.87
ORD-2025-01443,2024-04-11,2024-04-15,East,Odisha,Bhubaneswar,Home Office,Furniture,Tables,Side Table,6,0.133,33808.77,3039.44
ORD-2024-03830,2024-04-12,2024-04-14,South,Tamil Nadu,Coimbatore,Home Office,Technology,Accessories,Powerbank Z,2,0.056,6544.2,957.9
ORD-2024-00306,2024-04-12,2024-04-17,East,Assam,Guwahati,Corporate,Furniture,Chairs,Ergo Chair,3,0.101,17529.57,3688.64
ORD-2024-03988,2024-04-12,2024-04-15,North,Delhi,New Delhi,Consumer,Technology,Phones,Feature Phone C,6,0.105,46085.93,-2680.17
ORD-2024-00620,2024-04-12,2024-04-17,South,Kerala,Kochi,Corporate,Furniture,Bookcases,Wood Bookcase,1,0.119,5454.7,486.84
ORD-2024-00100,2024-04-12,2024-04-16,South,Tamil Nadu,Chennai,Home Office,Technology,Accessories,Powerbank Z,5,0.107,19856.64,1533.3
ORD-2025-00241,2024-04-12,2024-04-14,West,Maharashtra,Pune,Corporate,Furniture,Chairs,Gaming Chair,1,0.204,3004.46,610.18
ORD-2024-05978,2024-04-12,2024-04-14,North,Uttar Pradesh,Lucknow,Corporate,Furniture,Tables,Office Table,4,0.0,18210.77,1993.47
ORD-2024-00118,2024-04-12,2024-04-19,Central,Madhya Pradesh,Indore,Corporate,Technology,Phones,Smartphone A,6,0.071,45249.28,7495.33
ORD-2025-03245,2024-04-12,2024-04-14,North,Punjab,Ludhiana,Corporate,Office Supplies,Art,Markers Set,3,0.157,511.91,54.4
ORD-2024-03200,2024-04-12,2024-04-16,East,West Bengal,Kolkata,Corporate,Office Supplies,Paper,Envelopes,1,0.14,152.75,43.02
ORD-2024-00462,2024-04-12,2024-04-17,South,Telangana,Hyderabad,Corporate,Furniture,Tables,Side Table,6,0.052,37163.17,2926.99
ORD-2024-00768,2024-04-12,2024-04-16,East,West Bengal,Kolkata,Consumer,Technology,Computers,Laptop Air,3,0.184,25362.78,2964.82
ORD-2024-03510,2024-04-12,2024-04-19,Central,Jharkhand,Ranchi,Consumer,Technology,Phones,Smartphone A,3,0.077,23881.87,5475.63
ORD-2025-04021,2024-04-12,2024-04-15,Central,Madhya Pradesh,Bhopal,Consumer,Office Supplies,Art,Markers Set,1,0.23,172.91,46.93
ORD-2024-01088,2024-04-13,2024-04-16,West,Gujarat,Vadodara,Consumer,Furniture,Tables,Side Table,2,0.02,13334.97,896.51
ORD-2025-04363,2024-04-13,2024-04-18,East,West Bengal,Kolkata,Consumer,Furniture,Chairs,Gaming Chair,5,0.156,17279.09,1224.6
ORD-2025-04011,2024-04-13,2024-04-18,South,Kerala,Thiruvananthapuram,Corporate,Office Supplies,Art,Stapler,7,0.02,1344.56,52.21
ORD-2025-00329,2024-04-13,2024-04-15,South,Tamil Nadu,Coimbatore,Home Office,Technology,Computers,Laptop Air,4,0.049,44782.55,-342.06
ORD-2025-01185,2024-04-13,2024-04-16,Central,Chhattisgarh,Raipur,Corporate,Technology,Accessories,Headphones X,6,0.042,24561.79,3942.28
ORD-2024-04948,2024-04-14,2024-04-21,East,West Bengal,Kolkata,Consumer,Furniture,Tables,Side Table,1,0.0,5171.73,1236.94
ORD-2025-00833,2024-04-14,2024-04-18,South,Tamil Nadu,Chennai,Consumer,Technology,Phones,Smartphone B,2,0.069,16105.91,662.85
ORD-2025-05069,2024-04-14,2024-04-15,Central,Chhattisgarh,Raipur,Home Office,Technology,Computers,Laptop Air,7,0.154,68559.66,15680.85
ORD-2024-01610,2024-04-14,2024-04-19,Central,Madhya Pradesh,Indore,Consumer,Furniture,Tables,Office Table,4,0.062,19371.8,2113.59
ORD-2024-02516,2024-04-14,2024-04-19,East,Bihar,Patna,Home Office,Technology,Phones,Smartphone B,2,0.177,13622.35,2578.69
ORD-2025-01961,2024-04-14,2024-04-20,West,Rajasthan,Jaipur,Home Office,Technology,Phones,Smartphone A,3,0.103,17907.17,4551.06
ORD-2025-00923,2024-04-15,2024-04-16,South,Kerala,Thiruvananthapuram,Corporate,Technology,Accessories,Powerbank Z,6,0.103,18564.44,4232.12
ORD-2025-03667,2024-04-15,2024-04-17,Central,Chhattisgarh,Raipur,Home Office,Technology,Phones,Feature Phone C,3,0.139,25960.32,3245.65
ORD-2024-00408,2024-04-15,2024-04-20,South,Telangana,Hyderabad,Corporate,Technology,Accessories,Powerbank Z,3,0.075,10445.62,1137.94
ORD-2024-00528,2024-04-15,2024-04-22,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Storage,Label Maker,5,0.207,1536.16,217.92
ORD-2025-05749,2024-04-15,2024-04-16,West,Goa,Panaji,Consumer,Office Supplies,Binders,File Folder,7,0.063,1647.52,461.25
ORD-2024-04056,2024-04-15,2024-04-21,East,Assam,Guwahati,Corporate,Furniture,Bookcases,Metal Bookcase,1,0.132,4412.69,582.24
ORD-2025-02299,2024-04-15,2024-04-21,South,Telangana,Hyderabad,Consumer,Furniture,Bookcases,Wood Bookcase,2,0.236,6911.54,-113.43
ORD-2024-00256,2024-04-15,2024-04-17,West,Maharashtra,Pune,Corporate,Technology,Phones,Smartphone A,2,0.149,13899.84,2825.29
ORD-2024-01062,2024-04-15,2024-04-22,South,Telangana,Hyderabad,Home Office,Technology,Accessories,Charger Y,7,0.032,24383.64,4906.67
ORD-2024-05206,2024-04-15,2024-04-21,South,Kerala,Kochi,Corporate,Office Supplies,Paper,Copy Paper,6,0.115,936.43,111.31
ORD-2024-05028,2024-04-16,2024-04-21,Central,Chhattisgarh,Raipur,Corporate,Technology,Phones,Smartphone A,5,0.019,42066.21,11081.14
ORD-2025-05775,2024-04-16,2024-04-18,Central,Madhya Pradesh,Indore,Home Office,Furniture,Tables,Conference Table,3,0.1,18160.91,-533.85
ORD-2024-05914,2024-04-16,2024-04-21,North,Haryana,Gurugram,Consumer,Furniture,Bookcases,Metal Bookcase,3,0.114,16980.44,953.74
ORD-2024-00522,2024-04-16,2024-04-17,West,Gujarat,Ahmedabad,Consumer,Technology,Computers,Laptop Air,5,0.219,36031.26,5138.84
ORD-2024-03054,2024-04-17,2024-04-20,West,Rajasthan,Jaipur,Home Office,Office Supplies,Paper,Envelopes,5,0.067,519.93,55.3
ORD-2025-04093,2024-04-17,2024-04-18,East,Bihar,Patna,Home Office,Technology,Phones,Smartphone A,3,0.01,22521.24,1484.75
ORD-2025-04625,2024-04-17,2024-04-22,East,Odisha,Bhubaneswar,Home Office,Furniture,Bookcases,Metal Bookcase,4,0.106,20486.43,3175.74
ORD-2025-01933,2024-04-17,2024-04-19,South,Telangana,Hyderabad,Consumer,Technology,Phones,Smartphone A,4,0.249,20670.57,2172.13
ORD-2025-00751,2024-04-17,2024-04-24,West,Rajasthan,Udaipur,Home Office,Furniture,Bookcases,Wood Bookcase,1,0.094,5491.39,759.07
ORD-2025-02327,2024-04-17,2024-04-23,North,Punjab,Amritsar,Home Office,Office Supplies,Paper,Envelopes,4,0.171,452.41,14.27
ORD-2024-00974,2024-04-17,2024-04-20,South,Tamil Nadu,Coimbatore,Corporate,Technology,Phones,Smartphone A,4,0.156,30577.7,2570.97
ORD-2025-01605,2024-04-17,2024-04-21,West,Maharashtra,Pune,Consumer,Office Supplies,Binders,File Folder,5,0.0,1245.62,421.92
ORD-2025-01573,2024-04-18,2024-04-25,North,Haryana,Gurugram,Corporate,Furniture,Chairs,Gaming Chair,6,0.0,21630.86,2104.92
ORD-2025-02887,2024-04-18,2024-04-21,North,Uttar Pradesh,Kanpur,Corporate,Furniture,Chairs,Ergo Chair,7,0.0,33952.61,5068.7
ORD-2025-05245,2024-04-18,2024-04-19,East,Assam,Guwahati,Home Office,Technology,Accessories,Powerbank Z,3,0.041,10329.66,1943.54
ORD-2025-02885,2024-04-18,2024-04-21,Central,Chhattisgarh,Raipur,Corporate,Technology,Computers,Desktop Mini,7,0.149,73485.76,13150.32
ORD-2025-05817,2024-04-18,2024-04-25,East,West Bengal,Siliguri,Home Office,Office Supplies,Binders,Sheet Protectors,6,0.132,1172.36,419.13
ORD-2025-00937,2024-04-18,2024-04-19,East,Bihar,Patna,Home Office,Office Supplies,Storage,Storage Box,5,0.062,1427.85,361.99
ORD-2025-05899,2024-04-18,2024-04-23,East,Assam,Guwahati,Corporate,Technology,Computers,Laptop Air,4,0.046,41921.39,9422.74
ORD-2025-05799,2024-04-18,2024-04-24,South,Telangana,Hyderabad,Home Office,Furniture,Tables,Office Table,2,0.003,11707.76,-1795.79
ORD-2025-00457,2024-04-18,2024-04-22,East,Assam,Guwahati,Consumer,Office Supplies,Binders,Ring Binder,5,0.067,1221.85,171.57
ORD-2025-03065,2024-04-18,2024-04-24,South,Kerala,Thiruvananthapuram,Home Office,Technology,Computers,Laptop Pro,5,0.063,36836.78,2482.89
ORD-2025-01675,2024-04-19,2024-04-21,East,Odisha,Cuttack,Corporate,Office Supplies,Storage,Label Maker,6,0.047,1800.46,445.75
ORD-2024-04714,2024-04-19,2024-04-22,East,Assam,Guwahati,Home Office,Office Supplies,Storage,Storage Box,5,0.097,1519.47,152.43
ORD-2025-03975,2024-04-19,2024-04-20,West,Rajasthan,Udaipur,Corporate,Office Supplies,Paper,Envelopes,1,0.031,155.53,22.71
ORD-2024-01696,2024-04-19,2024-04-25,West,Goa,Panaji,Home Office,Technology,Computers,Desktop Mini,1,0.0,13563.46,1141.48
ORD-2025-02659,2024-04-19,2024-04-22,East,Bihar,Patna,Corporate,Furniture,Tables,Side Table,5,0.139,32552.01,5406.7
ORD-2024-01522,2024-04-19,2024-04-20,West,Rajasthan,Udaipur,Home Office,Furniture,Tables,Conference Table,4,0.076,19585.96,1530.78
ORD-2024-02060,2024-04-19,2024-04-23,West,Gujarat,Ahmedabad,Corporate,Technology,Phones,Smartphone B,6,0.132,48369.25,13009.78
ORD-2024-04746,2024-04-19,2024-04-21,South,Kerala,Kochi,Consumer,Office Supplies,Paper,Envelopes,3,0.114,468.24,104.59
ORD-2024-01102,2024-04-19,2024-04-24,East,West Bengal,Siliguri,Home Office,Furniture,Tables,Conference Table,3,0.0,19559.76,940.09
ORD-2025-03825,2024-04-19,2024-04-20,Central,Madhya Pradesh,Bhopal,Corporate,Technology,Computers,Laptop Air,4,0.067,46284.2,4578.84
ORD-2024-04760,2024-04-19,2024-04-24,North,Delhi,New Delhi,Corporate,Office Supplies,Art,Markers Set,2,0.174,284.4,92.56
ORD-2024-04206,2024-04-20,2024-04-23,West,Goa,Panaji,Home Office,Office Supplies,Paper,Notepad,6,0.093,716.82,65.45
ORD-2024-05046,2024-04-20,2024-04-26,West,Maharashtra,Pune,Corporate,Furniture,Tables,Side Table,7,0.026,44032.17,9539.99
ORD-2025-00357,2024-04-20,2024-04-21,North,Uttar Pradesh,Kanpur,Home Office,Furniture,Tables,Side Table,6,0.165,28344.33,1770.94
ORD-2025-04343,2024-04-20,2024-04-27,North,Delhi,New Delhi,Consumer,Technology,Computers,Laptop Air,2,0.055,18661.28,2247.17
ORD-2025-00273,2024-04-20,2024-04-23,East,Odisha,Cuttack,Home Office,Furniture,Bookcases,Wood Bookcase,1,0.0,5699.21,596.59
ORD-2025-02635,2024-04-20,2024-04-21,North,Haryana,Gurugram,Home Office,Technology,Computers,Laptop Pro,7,0.108,57286.2,12027.37
ORD-2024-04108,2024-04-20,2024-04-27,Central,Chhattisgarh,Raipur,Corporate,Furniture,Chairs,Ergo Chair,2,0.0,10016.58,837.79
ORD-2025-01479,2024-04-20,2024-04-26,East,Bihar,Patna,Home Office,Office Supplies,Binders,Ring Binder,5,0.116,1347.36,188.05
ORD-2024-02010,2024-04-21,2024-04-27,Central,Madhya Pradesh,Indore,Home Office,Office Supplies,Storage,Storage Box,7,0.137,1942.35,333.88
ORD-2024-00182,2024-04-21,2024-04-28,South,Telangana,Hyderabad,Home Office,Technology,Accessories,Headphones X,3,0.058,11655.92,1835.62
ORD-2024-01968,2024-04-21,2024-04-25,West,Rajasthan,Jaipur,Consumer,Office Supplies,Paper,Notepad,4,0.057,487.44,107.6
ORD-2025-03697,2024-04-21,2024-04-22,Central,Chhattisgarh,Raipur,Home Office,Furniture,Tables,Side Table,1,0.071,6009.77,918.22
ORD-2025-04013,2024-04-21,2024-04-24,South,Kerala,Thiruvananthapuram,Home Office,Furniture,Chairs,Ergo Chair,3,0.176,8638.29,2049.64
ORD-2024-05820,2024-04-21,2024-04-23,South,Tamil Nadu,Chennai,Consumer,Technology,Phones,Smartphone A,3,0.056,22885.26,4506.17
ORD-2024-00390,2024-04-21,2024-04-23,North,Uttar Pradesh,Lucknow,Consumer,Furniture,Bookcases,Metal Bookcase,3,0.073,13278.4,125.9
ORD-2025-02005,2024-04-21,2024-04-24,East,West Bengal,Kolkata,Consumer,Technology,Phones,Smartphone A,5,0.189,47200.89,1222.05
ORD-2025-04843,2024-04-21,2024-04-26,Central,Jharkhand,Ranchi,Consumer,Technology,Computers,Desktop Mini,5,0.101,59607.31,14731.34
ORD-2025-01045,2024-04-22,2024-04-24,East,Assam,Guwahati,Corporate,Office Supplies,Binders,Ring Binder,7,0.036,1829.86,302.6
ORD-2025-01227,2024-04-22,2024-04-25,Central,Chhattisgarh,Raipur,Corporate,Office Supplies,Storage,Storage Box,4,0.0,1244.87,359.38
ORD-2024-00960,2024-04-22,2024-04-24,West,Maharashtra,Nagpur,Consumer,Furniture,Chairs,Ergo Chair,6,0.0,25962.97,2996.26
ORD-2024-02882,2024-04-22,2024-04-28,Central,Madhya Pradesh,Bhopal,Consumer,Office Supplies,Art,Stapler,2,0.075,453.41,105.2
ORD-2024-03564,2024-04-22,2024-04-24,South,Karnataka,Mysuru,Consumer,Furniture,Chairs,Visitor Chair,6,0.064,21399.37,2311.33
ORD-2025-05541,2024-04-22,2024-04-24,South,Telangana,Hyderabad,Corporate,Furniture,Tables,Conference Table,6,0.148,30153.24,3215.36
ORD-2024-05360,2024-04-22,2024-04-27,East,West Bengal,Siliguri,Consumer,Technology,Accessories,Charger Y,3,0.104,7898.35,2440.68
